UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
150812,2018.0,15,LIMA,08,HUAURA,12,VEGUETA,12091,Costa,18.0,210943.0,8782144.0,-77.64515,-11.00544,18.0
150732,2018.0,15,LIMA,07,HUAROCHIRI,32,SURCO,12368,Sierra,18.0,341810.0,8683193.0,-76.45253,-11.90812,3251.0
150709,2018.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,Sierra,18.0,366067.0,8659846.0,-76.2308,-12.12026,2855.0
150401,2018.0,15,LIMA,04,CANTA,01,CANTA,12255,Sierra,18.0,322934.0,8731158.0,-76.62327,-11.47357,2863.0
150402,2018.0,15,LIMA,04,CANTA,02,ARAHUAY,12262,Sierra,18.0,311455.0,8709771.0,-76.72967,-11.66629,1770.0
150404,2018.0,15,LIMA,04,CANTA,04,HUAROS,12251,Sierra,18.0,327606.0,8738426.0,-76.5801,-11.4081,3503.0
150404,2018.0,15,LIMA,04,CANTA,04,HUAROS,12252,Sierra,18.0,339298.0,8738397.0,-76.47296,-11.40892,4544.0
150501,2018.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12576,Costa,18.0,349347.0,8551686.0,-76.38968,-13.09734,22.0
150503,2018.0,15,LIMA,05,CAÑETE,03,CALANGO,12489,Costa,18.0,335472.0,8612508.0,-76.51434,-12.5468,853.0
150508,2018.0,15,LIMA,05,CAÑETE,08,LUNAHUANA,12598,Costa,18.0,375543.0,8566399.0,-76.14746,-12.96551,465.0
150508,2018.0,15,LIMA,05,CAÑETE,08,LUNAHUANA,12589,Costa,18.0,382330.0,8569096.0,-76.08479,-12.9414,1410.0
150509,2018.0,15,LIMA,05,CAÑETE,09,MALA,12526,Costa,18.0,325919.0,8594266.0,-76.60327,-12.71119,69.0
150509,2018.0,15,LIMA,05,CAÑETE,09,MALA,12519,Costa,18.0,323085.0,8598610.0,-76.62912,-12.67177,19.0
150509,2018.0,15,LIMA,05,CAÑETE,09,MALA,12516,Costa,18.0,321550.0,8600788.0,-76.64312,-12.65199,25.0
150509,2018.0,15,LIMA,05,CAÑETE,09,MALA,12513,Costa,18.0,328090.0,8600734.0,-76.58293,-12.65285,232.0
150510,2018.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12570,Costa,18.0,355973.0,8552209.0,-76.32854,-13.09293,148.0
150510,2018.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12561,Costa,18.0,353634.0,8561235.0,-76.34968,-13.01123,157.0
150511,2018.0,15,LIMA,05,CAÑETE,11,PACARAN,12616,Costa,18.0,383794.0,8576084.0,-76.07102,-12.87827,659.0
150512,2018.0,15,LIMA,05,CAÑETE,12,QUILMANA,12538,Costa,18.0,345950.0,8563370.0,-76.42041,-12.99155,84.0
150515,2018.0,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,12499,Costa,18.0,322005.0,8604985.0,-76.63869,-12.61408,133.0
150601,2018.0,15,LIMA,06,HUARAL,01,HUARAL,12204,Costa,18.0,258895.0,8729430.0,-77.21022,-11.48533,174.0
150601,2018.0,15,LIMA,06,HUARAL,01,HUARAL,12198,Costa,18.0,254582.0,8733455.0,-77.24945,-11.44866,145.0
150601,2018.0,15,LIMA,06,HUARAL,01,HUARAL,12197,Costa,18.0,256966.0,8735759.0,-77.22744,-11.428,212.0
150601,2018.0,15,LIMA,06,HUARAL,01,HUARAL,12184,Costa,18.0,267978.0,8742256.0,-77.12614,-11.37004,923.0
150603,2018.0,15,LIMA,06,HUARAL,03,ATAVILLOS BAJO,12177,Sierra,18.0,298979.0,8747938.0,-76.84184,-11.32059,1683.0
150604,2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12228,Costa,18.0,270777.0,8728708.0,-77.1014,-11.49266,443.0
150605,2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,Costa,18.0,254152.0,8719831.0,-77.25437,-11.57174,162.0
150605,2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12214,Costa,18.0,248529.0,8727186.0,-77.30536,-11.50487,25.0
150606,2018.0,15,LIMA,06,HUARAL,06,IHUARI,12163,Sierra,18.0,277743.0,8764047.0,-77.03531,-11.17372,2683.0
150607,2018.0,15,LIMA,06,HUARAL,07,LAMPIAN,12170,Sierra,18.0,296527.0,8756027.0,-76.86383,-11.24733,3065.0
150608,2018.0,15,LIMA,06,HUARAL,08,PACARAOS,12172,Sierra,18.0,318182.0,8769453.0,-76.66483,-11.12713,4793.0
150610,2018.0,15,LIMA,06,HUARAL,10,SANTA CRUZ DE ANDAMARCA,12173,Sierra,18.0,329042.0,8767313.0,-76.56552,-11.14702,4627.0
150612,2018.0,15,LIMA,06,HUARAL,12,VEINTISIETE DE NOVIEMBRE,12171,Sierra,18.0,306400.0,8766983.0,-76.77282,-11.14885,3989.0
160104,2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06012,Selva,18.0,742236.0,9562261.0,-72.81845,-3.95742,119.0
160103,2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05980,Selva,18.0,716409.0,9550471.0,-73.05069,-4.0646,126.0
160103,2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05978,Selva,18.0,705814.0,9562239.0,-73.14633,-3.95842,123.0
160104,2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,Selva,18.0,727070.0,9617307.0,-72.95611,-3.46008,102.0
160105,2018.0,16,LORETO,01,MAYNAS,05,LAS AMAZONAS,06026,Selva,18.0,789440.0,9563767.0,-72.39365,-3.94257,133.0
160106,2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05894,Selva,18.0,709710.0,9611288.0,-73.1122,-3.51484,101.0
160106,2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,Selva,18.0,715562.0,9615279.0,-73.05961,-3.47864,112.0
160101,2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,Selva,18.0,677600.0,9583590.0,-73.40073,-3.76587,109.0
160101,2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,Selva,18.0,692430.0,9586286.0,-73.26727,-3.74123,80.0
160108,2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,Selva,18.0,695374.0,9592653.0,-73.24089,-3.6836,84.0
160108,2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,Selva,18.0,690902.0,9596986.0,-73.28121,-3.64449,131.0
160108,2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,Selva,18.0,700498.0,9599456.0,-73.19489,-3.62199,103.0
160113,2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,Selva,18.0,671673.0,9530492.0,-73.45319,-4.24616,119.0
160112,2018.0,16,LORETO,01,MAYNAS,12,BELEN,05965,Selva,18.0,685621.0,9555620.0,-73.32802,-4.01866,106.0
160112,2018.0,16,LORETO,01,MAYNAS,12,BELEN,05954,Selva,18.0,701987.0,9591050.0,-73.18134,-3.69798,84.0
160112,2018.0,16,LORETO,01,MAYNAS,12,BELEN,05952,Selva,18.0,705432.0,9594856.0,-73.1504,-3.6635,89.0
160301,2018.0,16,LORETO,03,LORETO,01,NAUTA,05799,Selva,18.0,594642.0,9498008.0,-74.14685,-4.54108,114.0
160301,2018.0,16,LORETO,03,LORETO,01,NAUTA,05812,Selva,18.0,668326.0,9506645.0,-73.48291,-4.46187,88.0
160301,2018.0,16,LORETO,03,LORETO,01,NAUTA,05809,Selva,18.0,648766.0,9503523.0,-73.65911,-4.49046,139.0
160302,2018.0,16,LORETO,03,LORETO,02,PARINARI,05826,Selva,18.0,548149.0,9470763.0,-74.56579,-4.78792,121.0
160302,2018.0,16,LORETO,03,LORETO,02,PARINARI,05820,Selva,18.0,548788.0,9485602.0,-74.56011,-4.65368,119.0
160305,2018.0,16,LORETO,03,LORETO,05,URARINAS,05833,Selva,18.0,472963.0,9523855.0,-75.24366,-4.30772,139.0
160305,2018.0,16,LORETO,03,LORETO,05,URARINAS,05832,Selva,18.0,461748.0,9552952.0,-75.34461,-4.04444,140.0
160304,2018.0,16,LORETO,03,LORETO,04,TROMPETEROS,05776,Selva,18.0,486867.0,9578722.0,-75.11828,-3.81137,146.0
160401,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,01,RAMON CASTILLA,06080,Selva,19.0,353017.0,9550551.0,-70.32409,-4.06515,93.0
160401,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,01,RAMON CASTILLA,06066,Selva,19.0,312772.0,9566741.0,-70.68625,-3.91807,88.0
160401,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,01,RAMON CASTILLA,06073,Selva,19.0,348156.0,9570226.0,-70.36758,-3.88713,83.0
160402,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,02,PEBAS,06040,Selva,18.0,824938.0,9616527.0,-72.07582,-3.46482,84.0
160404,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,04,SAN PABLO,06049,Selva,19.0,261415.0,9562809.0,-71.14868,-3.95255,83.0
160404,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,04,SAN PABLO,06056,Selva,19.0,241264.0,9566620.0,-71.32997,-3.91761,112.0
160404,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,04,SAN PABLO,06059,Selva,19.0,219508.0,9568585.0,-71.5257,-3.89928,121.0
160602,2018.0,16,LORETO,06,UCAYALI,02,INAHUAYA,06192,Selva,18.0,459356.0,9219584.0,-75.36803,-7.06016,172.0
160601,2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06203,Selva,18.0,464749.0,9172448.0,-75.3195,-7.48658,156.0
160601,2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06200,Selva,18.0,523518.0,9178308.0,-74.78687,-7.43364,233.0
160601,2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06201,Selva,18.0,528556.0,9166768.0,-74.74116,-7.538,212.0
160605,2018.0,16,LORETO,06,UCAYALI,05,SARAYACU,06185,Selva,18.0,455782.0,9271407.0,-75.4,-6.59136,208.0
160605,2018.0,16,LORETO,06,UCAYALI,05,SARAYACU,06181,Selva,18.0,479073.0,9302685.0,-75.1892,-6.30854,129.0
160605,2018.0,16,LORETO,06,UCAYALI,05,SARAYACU,06171,Selva,18.0,509510.0,9329224.0,-74.91406,-6.06849,132.0
160501,2018.0,16,LORETO,05,REQUENA,01,REQUENA,06109,Selva,18.0,611422.0,9425970.0,-73.99463,-5.19249,100.0
160501,2018.0,16,LORETO,05,REQUENA,01,REQUENA,06107,Selva,18.0,633868.0,9442575.0,-73.79241,-5.04195,138.0
160503,2018.0,16,LORETO,05,REQUENA,03,CAPELO,06105,Selva,18.0,585203.0,9401295.0,-74.23092,-5.41602,105.0
160504,2018.0,16,LORETO,05,REQUENA,04,EMILIO SAN MARTìN,06132,Selva,18.0,559949.0,9367629.0,-74.45858,-5.72081,117.0
160504,2018.0,16,LORETO,05,REQUENA,04,EMILIO SAN MARTìN,06134,Selva,18.0,579621.0,9379411.0,-74.28106,-5.61404,110.0
160505,2018.0,16,LORETO,05,REQUENA,05,MAQUIA,06150,Selva,18.0,546148.0,9345590.0,-74.58307,-5.92028,132.0
160507,2018.0,16,LORETO,05,REQUENA,07,SAQUENA,06120,Selva,18.0,649685.0,9475097.0,-73.65035,-4.74754,102.0
160510,2018.0,16,LORETO,05,REQUENA,10,JENARO HERRERA,06117,Selva,18.0,647389.0,9439640.0,-73.6704,-5.06825,145.0
160701,2018.0,16,LORETO,07,DATEM DEL MARAÑON,01,BARRANCA,05664,Selva,18.0,335405.0,9454426.0,-76.48447,-4.9342,141.0
160701,2018.0,16,LORETO,07,DATEM DEL MARAÑON,01,BARRANCA,05661,Selva,18.0,316473.0,9475756.0,-76.65471,-4.74091,163.0
160702,2018.0,16,LORETO,07,DATEM DEL MARAÑON,02,CAHUAPANAS,05670,Selva,18.0,284551.0,9422277.0,-76.94383,-5.22368,226.0
160702,2018.0,16,LORETO,07,DATEM DEL MARAÑON,02,CAHUAPANAS,05671,Selva,18.0,296935.0,9427542.0,-76.83201,-5.17641,164.0
160703,2018.0,16,LORETO,07,DATEM DEL MARAÑON,03,MANSERICHE,05611,Selva,18.0,253455.0,9476754.0,-77.22261,-4.7303,152.0
160705,2018.0,16,LORETO,07,DATEM DEL MARAÑON,05,PASTAZA,05652,Selva,18.0,351418.0,9452938.0,-76.34011,-4.94796,124.0
160705,2018.0,16,LORETO,07,DATEM DEL MARAÑON,05,PASTAZA,05648,Selva,18.0,309742.0,9500329.0,-76.71484,-4.51856,139.0
160705,2018.0,16,LORETO,07,DATEM DEL MARAÑON,05,PASTAZA,05655,Selva,18.0,363474.0,9490791.0,-76.23078,-4.60581,136.0
160703,2018.0,16,LORETO,07,DATEM DEL MARAÑON,03,MANSERICHE,05612,Selva,18.0,206539.0,9471222.0,-77.64547,-4.7788,470.0
160706,2018.0,16,LORETO,07,DATEM DEL MARAÑON,06,ANDOAS,05644,Selva,18.0,316351.0,9546324.0,-76.65439,-4.10276,165.0
160202,2018.0,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05694,Selva,18.0,340078.0,9354001.0,-76.44449,-5.8425,178.0
160202,2018.0,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05685,Selva,18.0,307338.0,9365071.0,-76.73981,-5.74156,874.0
160202,2018.0,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05684,Selva,18.0,319292.0,9370488.0,-76.63175,-5.69289,239.0
160206,2018.0,16,LORETO,02,ALTO AMAZONAS,06,LAGUNAS,05715,Selva,18.0,418473.0,9402473.0,-75.73589,-5.4054,148.0
160206,2018.0,16,LORETO,02,ALTO AMAZONAS,06,LAGUNAS,05714,Selva,18.0,425770.0,9408823.0,-75.66997,-5.34805,154.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05752,Selva,18.0,367401.0,9332964.0,-76.19814,-6.03335,176.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05750,Selva,18.0,375838.0,9340310.0,-76.12178,-5.96706,139.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05749,Selva,18.0,379568.0,9339939.0,-76.08809,-5.97048,145.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05742,Selva,18.0,359995.0,9343035.0,-76.26484,-5.94211,160.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05725,Selva,18.0,361015.0,9360548.0,-76.25528,-5.78374,176.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05730,Selva,18.0,396753.0,9359537.0,-75.93255,-5.7935,191.0
160201,2018.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05729,Selva,18.0,393787.0,9367886.0,-75.95921,-5.71794,152.0
160211,2018.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CÉSAR LOPEZ ROJAS,05761,Selva,18.0,395126.0,9344810.0,-75.94746,-5.92668,184.0
160211,2018.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CÉSAR LOPEZ ROJAS,05763,Selva,18.0,405733.0,9337555.0,-75.85174,-5.99247,180.0
160105,2018.0,16,LORETO,01,MAYNAS,05,LAS AMAZONAS,06015,Selva,18.0,752764.0,9624097.0,-72.7251,-3.39818,102.0
160107,2018.0,16,LORETO,01,MAYNAS,07,NAPO,05861,Selva,18.0,651631.0,9717900.0,-73.63612,-2.5515,168.0
160107,2018.0,16,LORETO,01,MAYNAS,07,NAPO,05862,Selva,18.0,634731.0,9711777.0,-73.78805,-2.60704,142.0
160110,2018.0,16,LORETO,01,MAYNAS,10,TORRES CAUSANA,05873,Selva,18.0,529297.0,9845623.0,-74.73664,-1.39668,170.0
160110,2018.0,16,LORETO,01,MAYNAS,10,TORRES CAUSANA,05871,Selva,18.0,485931.0,9874017.0,-75.12646,-1.1398,208.0
160107,2018.0,16,LORETO,01,MAYNAS,07,NAPO,05852,Selva,18.0,619201.0,9755654.0,-73.92805,-2.21028,152.0
160107,2018.0,16,LORETO,01,MAYNAS,07,NAPO,05851,Selva,18.0,634453.0,9760272.0,-73.79093,-2.1684,179.0
160114,2018.0,16,LORETO,01,MAYNAS,14,TENIENTE MANUEL CLAVERO,05880,Selva,18.0,510139.0,9941545.0,-74.90888,-0.52886,197.0
160402,2018.0,16,LORETO,04,MARISCAL RAMON CASTILLA,02,PEBAS,06037,Selva,19.0,213303.0,9627439.0,-71.58002,-3.3672,148.0
160704,2018.0,16,LORETO,07,DATEM DEL MARAÑON,04,MORONA,05614,Selva,18.0,244390.0,9660867.0,-77.29976,-3.06573,235.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16784,Selva,19.0,455242.0,8557566.0,-69.41282,-13.04758,227.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,Selva,19.0,455135.0,8593230.0,-69.41327,-12.72509,242.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,Selva,19.0,465250.0,8594104.0,-69.32009,-12.71731,236.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16786,Selva,19.0,472692.0,8599205.0,-69.25149,-12.67126,224.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,Selva,19.0,455964.0,8602277.0,-69.4055,-12.64329,214.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,Selva,19.0,496388.0,8580632.0,-69.03328,-12.83932,222.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,Selva,19.0,465472.0,8605058.0,-69.31792,-12.61826,238.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16779,Selva,19.0,477048.0,8604186.0,-69.21135,-12.62625,203.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16780,Selva,19.0,473361.0,8608147.0,-69.24526,-12.5904,197.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16778,Selva,19.0,479073.0,8614562.0,-69.19263,-12.53244,207.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16788,Selva,19.0,512995.0,8610362.0,-68.88037,-12.57046,194.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16777,Selva,19.0,409524.0,8634070.0,-69.83221,-12.35482,310.0
170101,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16776,Selva,19.0,303446.0,8708780.0,-70.80317,-11.6748,396.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16797,Selva,19.0,487558.0,8610291.0,-69.11454,-12.5711,195.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16796,Selva,19.0,486297.0,8620242.0,-69.12611,-12.48111,254.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,Selva,19.0,478413.0,8626710.0,-69.19862,-12.42257,254.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,Selva,19.0,490834.0,8630133.0,-69.08432,-12.39168,251.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16795,Selva,19.0,511135.0,8630012.0,-68.89756,-12.39277,248.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,Selva,19.0,478108.0,8646064.0,-69.20129,-12.24755,275.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16790,Selva,19.0,468336.0,8664093.0,-69.29096,-12.08443,306.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16791,Selva,19.0,499740.0,8660882.0,-69.00239,-12.11362,255.0
170103,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16789,Selva,19.0,393966.0,8697360.0,-69.97323,-11.78208,381.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,Selva,19.0,362084.0,8569526.0,-70.27138,-12.93666,300.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16769,Selva,19.0,366688.0,8577356.0,-70.2286,-12.86608,284.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,Selva,19.0,379252.0,8579704.0,-70.11274,-12.84537,264.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,Selva,19.0,401917.0,8549897.0,-69.90487,-13.11567,254.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16766,Selva,19.0,413059.0,8573844.0,-69.80139,-12.89949,246.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16765,Selva,19.0,388986.0,8593591.0,-70.02254,-12.72017,243.0
170102,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16767,Selva,19.0,382704.0,8571258.0,-70.08125,-12.92186,263.0
170104,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,Selva,19.0,433465.0,8583521.0,-69.61309,-12.81249,259.0
170104,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,Selva,19.0,442783.0,8597511.0,-69.52697,-12.68618,218.0
170104,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16772,Selva,19.0,391379.0,8624470.0,-69.99942,-12.44106,308.0
170104,2018.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,Selva,19.0,424020.0,8586141.0,-69.70005,-12.78858,265.0
170201,2018.0,17,MADRE DE DIOS,02,MANU,01,MANU,16760,Selva,19.0,244187.0,8576408.0,-71.35715,-12.86692,514.0
170201,2018.0,17,MADRE DE DIOS,02,MANU,01,MANU,16759,Selva,19.0,246920.0,8581964.0,-71.33152,-12.81695,778.0
170201,2018.0,17,MADRE DE DIOS,02,MANU,01,MANU,16758,Selva,19.0,251123.0,8590529.0,-71.29211,-12.73991,581.0
170201,2018.0,17,MADRE DE DIOS,02,MANU,01,MANU,16757,Selva,19.0,204733.0,8609709.0,-71.71722,-12.56261,1068.0
170201,2018.0,17,MADRE DE DIOS,02,MANU,01,MANU,16756,Selva,19.0,234317.0,8646732.0,-71.44203,-12.23073,491.0
170202,2018.0,17,MADRE DE DIOS,02,MANU,02,FITZCARRALD,16755,Selva,19.0,284339.0,8622682.0,-70.9841,-12.45179,345.0
170202,2018.0,17,MADRE DE DIOS,02,MANU,02,FITZCARRALD,16754,Selva,19.0,205595.0,8695380.0,-71.70145,-11.78881,419.0
170203,2018.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16762,Selva,19.0,344432.0,8585128.0,-70.43327,-12.79477,305.0
170203,2018.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,Selva,19.0,361428.0,8596287.0,-70.27621,-12.6947,280.0
170203,2018.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16761,Selva,19.0,312719.0,8604814.0,-70.72417,-12.61509,322.0
170204,2018.0,17,MADRE DE DIOS,02,MANU,04,HUEPETUHE,16764,Selva,19.0,320834.0,8561929.0,-70.652,-13.0032,337.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16805,Selva,19.0,444909.0,8724156.0,-69.50523,-11.54097,327.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16807,Selva,19.0,414923.0,8730387.0,-69.78006,-11.48401,352.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16806,Selva,19.0,441076.0,8741970.0,-69.54008,-11.37981,291.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16804,Selva,19.0,455295.0,8742190.0,-69.40975,-11.37803,303.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16801,Selva,19.0,436834.0,8748203.0,-69.57885,-11.32337,333.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16803,Selva,19.0,453266.0,8747439.0,-69.42828,-11.33053,300.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16800,Selva,19.0,418801.0,8749466.0,-69.74406,-11.31157,331.0
170302,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16802,Selva,19.0,438709.0,8754152.0,-69.56155,-11.2696,318.0
170301,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,01,IÑAPARI,16799,Selva,19.0,444434.0,8764474.0,-69.50894,-11.17634,322.0
170301,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,01,IÑAPARI,16798,Selva,19.0,315864.0,8788019.0,-70.68509,-10.95918,374.0
170303,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16809,Selva,19.0,427555.0,8710468.0,-69.66467,-11.66443,345.0
170303,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16808,Selva,19.0,459986.0,8731018.0,-69.36688,-11.47912,262.0
170303,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16812,Selva,19.0,494176.0,8688267.0,-69.05347,-11.86597,264.0
170303,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16811,Selva,19.0,484751.0,8686191.0,-69.14002,-11.88471,266.0
170303,2018.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16810,Selva,19.0,479034.0,8698447.0,-69.19244,-11.77384,321.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19029,Sierra,19.0,291094.0,8151180.0,-70.95932,-16.71288,2407.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19028,Sierra,19.0,287794.0,8154593.0,-70.98994,-16.68174,2115.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19024,Sierra,19.0,294011.0,8155489.0,-70.93158,-16.67421,2845.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19025,Sierra,19.0,290407.0,8156655.0,-70.96526,-16.66335,2324.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19026,Sierra,19.0,287998.0,8159287.0,-70.98759,-16.63936,2567.0
180201,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19023,Sierra,19.0,291548.0,8165169.0,-70.95378,-16.58654,4055.0
180204,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHU├æA,19013,Sierra,19.0,348304.0,8193603.0,-70.42009,-16.33388,4364.0
180205,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19046,Sierra,19.0,267052.0,8152849.0,-71.18453,-16.69555,2632.0
180208,2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19037,Sierra,19.0,262693.0,8164745.0,-71.22415,-16.58765,3624.0
