ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00080,8,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,35.0,00,KILOGRAMO,12.0,1.0,20.0,00,10.0,00,200.0,10.0,10.0,00,5.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00141,14,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,225.0,00,KILOGRAMO,12.0,1.0,200.0,00,12.0,00,2400.0,12.0,20.0,00,5.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00147,15,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,UNIDAD,24.0,1.0,25.0,00,10.0,00,250.0,10.0,25.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,00008,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,36.0,50,KILOGRAMO,12.0,1.0,0.0,00,,,,,36.0,50,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,00027,6,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,00032,9,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,247.0,00,KILOGRAMO,12.0,1.0,200.0,00,13.0,00,2600.0,13.0,47.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00067,9,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,5.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00092,11,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,5.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00013,1,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1,1,1.0,QUESO,4208.0,500.0,00,KILOGRAMO,12.0,1.0,500.0,00,10.0,00,5000.0,10.0,0.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00036,5,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00062,9,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,37.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,7.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00087,13,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,450.0,00,KILOGRAMO,12.0,1.0,400.0,00,17.0,00,6800.0,17.0,50.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00113,15,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,675.0,00,KILOGRAMO,12.0,1.0,675.0,00,14.0,00,9450.0,14.0,0.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00007,1,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,25.0,00,KILOGRAMO,12.0,1.0,15.0,00,12.0,00,180.0,12.0,10.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00022,2,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,57.0,00,KILOGRAMO,12.0,1.0,45.0,00,12.0,00,540.0,12.0,12.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00028,3,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,72.0,00,KILOGRAMO,12.0,1.0,20.0,00,15.0,00,300.0,15.0,42.0,00,10.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00030,4,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,28.0,00,KILOGRAMO,12.0,1.0,20.0,00,15.0,00,300.0,15.0,8.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00082,12,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,280.0,00,KILOGRAMO,12.0,1.0,240.0,00,12.0,00,2880.0,12.0,20.0,00,20.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00025,3,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00039,4,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,80,KILOGRAMO,12.0,1.0,14.0,80,12.0,00,178.0,12.0,34.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00103,11,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12.0,1.0,2.0,00,10.0,00,20.0,10.0,0.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00123,14,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,70.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,70.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00048,5,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,10.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00120,13,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,84.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,80.0,00,4.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00595,00103,7,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,60.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,60.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00595,00107,9,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,66.0,00,KILOGRAMO,12.0,1.0,50.0,00,12.0,00,600.0,12.0,16.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00595,00138,14,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,18.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,18.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00025,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,168.0,00,KILOGRAMO,12.0,1.0,8.0,00,15.0,00,120.0,15.0,160.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00039,6,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,144.0,00,KILOGRAMO,12.0,1.0,5.0,00,12.0,00,60.0,12.0,119.0,00,20.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00044,7,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,648.0,00,KILOGRAMO,12.0,1.0,600.0,00,15.0,00,9000.0,15.0,48.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00047,8,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12.0,1.0,20.0,00,15.0,00,300.0,15.0,130.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00048,9,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,40.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00076,15,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,5.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00684,00013,3,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,50.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00684,00046,7,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,10.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00684,00047,8,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,60.0,00,KILOGRAMO,12.0,1.0,30.0,00,17.0,00,510.0,17.0,30.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00684,00048,9,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,10.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00684,00071,15,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,64.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,64.0,00,0.0,00,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00227,12,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,15.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,15.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00003,1,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00007,2,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,40.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00037,4,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,40.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00070,8,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12.0,1.0,15.0,00,20.0,00,300.0,20.0,35.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00073,9,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00004,1,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,72.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,52.0,00,20.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00019,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,108.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,108.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00030,3,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,36.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,36.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00050,6,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,24.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,24.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00053,7,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,192.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,192.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00091,11,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,295.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,290.0,00,5.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00099,12,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,150.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00831,00123,15,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,144.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,144.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00842,00050,8,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12.0,1.0,75.0,00,10.0,00,750.0,10.0,75.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00842,00103,10,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,84.0,00,KILOGRAMO,12.0,1.0,42.0,00,10.0,00,420.0,10.0,42.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00842,00112,11,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,54.0,00,KILOGRAMO,12.0,1.0,27.0,00,12.0,00,324.0,12.0,27.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,03,CHALACO,00842,00150,15,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,180.0,00,KILOGRAMO,12.0,1.0,90.0,00,12.0,20,1098.0,12.2,90.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,10,YAMANGO,00844,00043,3,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,45.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,20.0,00,25.0,00,
2022.0,20,PIURA,04,MORROPON,10,YAMANGO,00844,00086,5,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,15.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,15.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,10,YAMANGO,00844,00108,6,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,100.0,00,0.0,00,
2022.0,20,PIURA,04,MORROPON,10,YAMANGO,00844,00109,7,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,34.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,4.0,00,
2022.0,20,PIURA,04,MORROPON,10,YAMANGO,00844,00136,12,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,12.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01362,00085,9,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1,1,1.0,CUAJADA,4203.0,880.0,00,UNIDAD,24.0,0.25,814.0,00,2.0,00,1628.0,8.0,66.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01585,00017,3,Completa,Costa,Costa Norte,54.17287784679089,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00015,2,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,15.0,00,KILOGRAMO,12.0,1.0,2.0,00,10.0,00,20.0,10.0,13.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00030,3,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,88.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,60.0,00,28.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00057,4,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,24.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,4.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00064,5,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,40.0,00,10.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00110,10,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,40.0,00,10.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00140,14,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,70.0,00,30.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00143,15,Completa,Sierra,Sierra Norte,27.256302521008408,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,15.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,13.0,00,2.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00040,5,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,2.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00046,6,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,2.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00055,8,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,4.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,4.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00082,9,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12.0,1.0,2.0,00,25.0,00,50.0,25.0,0.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00093,11,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,5.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00106,13,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,4.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,4.0,00,0.0,00,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00115,14,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,0.0,00,
