ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1228_N,P1228_NOM,P1228_TIPO,P1229,OMICAP1200_EQUIPO
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00013,1,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00024,2,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00042,4,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00046,6,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00078,8,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOCHILA FUMIGADORA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00102,10,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00113,11,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00115,12,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00142,13,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00144,14,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,BOMBA ESTACIONARIA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00012,1,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00039,2,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00041,3,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00059,4,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00071,6,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00075,8,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00087,10,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,01,HUARAL,12205,00115,13,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00005,2,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00042,5,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00052,7,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00059,9,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00062,10,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00063,11,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00066,12,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12211,00082,14,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00001,1,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00012,2,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00026,3,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00030,4,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00045,6,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00050,8,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12218,00067,9,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12224,00010,2,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12224,00015,3,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12224,00048,4,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12224,00053,5,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,05,CHANCAY,12224,00066,8,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00001,1,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00002,2,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00008,3,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00013,4,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00021,5,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00034,7,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOFUMIGADORA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00046,8,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00051,9,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00052,10,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00055,11,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00061,12,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00082,13,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00087,14,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12230,00090,15,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12243,00012,3,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12243,00072,9,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,04,CANTA,04,HUAROS,12252,00033,6,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOCHILA FUMIGADORA,Equipo,Propia?,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00085,12,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOSIERRA,Equipo,Propia?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00037,3,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,MOCHILA FUMIGADORA,Equipo,Propia?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00037,3,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00077,5,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00103,7,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00106,8,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00150,12,Completa,Sierra,Sierra Centro,88.28888888888889,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00013,1,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00022,2,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00031,3,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00032,4,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00056,8,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00063,9,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00066,10,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00088,11,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00094,12,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00105,13,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00107,14,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00108,15,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00027,3,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00041,5,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00065,6,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00081,9,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00096,12,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12282,00123,15,Completa,Costa,Costa Centro,87.98245614035088,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00014,1,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00017,2,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00021,3,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00051,5,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00069,6,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00074,8,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00085,9,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00109,11,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00147,13,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00153,14,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00002,1,Completa,Costa,Costa Centro,71.98564593301435,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOCULTOR,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00027,4,Completa,Costa,Costa Centro,71.98564593301435,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00048,7,Completa,Costa,Costa Centro,71.98564593301435,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00050,8,Completa,Costa,Costa Centro,71.98564593301435,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00059,9,Completa,Costa,Costa Centro,71.98564593301435,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12324,00045,6,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12324,00067,10,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12324,00082,12,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12324,00086,13,Completa,Costa,Costa Centro,65.98684210526316,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOBOMBA,Equipo,Propia?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12330,00008,2,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12330,00031,7,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOCHILA FUMIGADORA,Equipo,Propia?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12330,00036,9,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,15,LIMA,01,LIMA,19,LURIN,12330,00053,12,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
