UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
010521,2015.0,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,05479,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,178313.0,9276147.0,-77.9085035679,-6.54022460724,3032.0
010520,2015.0,01,AMAZONAS,05,LUYA,20,SANTA CATALINA,05419,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,818774.0,9329094.0,-78.1204507268,-6.06201342342,2080.0
010520,2015.0,01,AMAZONAS,05,LUYA,20,SANTA CATALINA,05416,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,818317.0,9334597.0,-78.1248369232,-6.01231453883,1613.0
010502,2015.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05408,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,793382.0,9309026.0,-78.3487458214,-6.24452912817,1612.0
010502,2015.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05404,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,791705.0,9313347.0,-78.3640876332,-6.20555607552,1407.0
010502,2015.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05402,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,789750.0,9315552.0,-78.3818423879,-6.18571504284,1499.0
010502,2015.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05398,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,791965.0,9321976.0,-78.362126078,-6.12756932374,1670.0
010504,2015.0,01,AMAZONAS,05,LUYA,04,COLCAMAR,05455,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,168900.0,9301893.0,-77.9921754252,-6.30713443824,2937.0
010504,2015.0,01,AMAZONAS,05,LUYA,04,COLCAMAR,05453,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,826705.0,9303777.0,-78.0476077516,-6.29034557336,2757.0
010505,2015.0,01,AMAZONAS,05,LUYA,05,CONILA,05412,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,812782.0,9318633.0,-78.1740380986,-6.15680991609,2465.0
010603,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,201067.0,9292327.0,-77.7021635255,-6.39516899341,2504.0
010605,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,05,LIMABAMBA,05564,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,215326.0,9285031.0,-77.5736922428,-6.46176105529,2079.0
010609,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05594,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,232552.0,9287402.0,-77.4179523415,-6.44109524202,1446.0
010609,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05584,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,242793.0,9290729.0,-77.3252781252,-6.41145132542,1948.0
010609,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05576,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,242585.0,9294719.0,-77.3269957337,-6.3753809896,2223.0
010606,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,05537,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,215676.0,9295252.0,-77.5700610343,-6.36941049762,2095.0
010606,2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,05536,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,213785.0,9300517.0,-77.5869060544,-6.32174473284,2550.0
010301,2015.0,01,AMAZONAS,03,BONGARA,01,JUMBILLA,05381,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,185820.0,9350576.0,-77.8370838068,-5.86813775737,2067.0
010306,2015.0,01,AMAZONAS,03,BONGARA,06,FLORIDA,05374,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,172139.0,9351626.0,-77.9604710993,-5.85801433649,2098.0
010306,2015.0,01,AMAZONAS,03,BONGARA,06,FLORIDA,05372,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,181661.0,9355077.0,-77.8744067277,-5.82728189926,2463.0
010306,2015.0,01,AMAZONAS,03,BONGARA,06,FLORIDA,05370,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,174257.0,9356781.0,-77.9411192948,-5.81153822019,2271.0
010312,2015.0,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,05362,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,185434.0,9372343.0,-77.8395908587,-5.67145257916,2138.0
010401,2015.0,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,05089,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,823514.0,9457093.0,-78.0832994233,-4.9053531971,237.0
010401,2015.0,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,05094,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,175041.0,9472242.0,-77.9291286961,-4.76842863099,236.0
010401,2015.0,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,05069,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,180439.0,9500230.0,-77.879492271,-4.51575464634,240.0
010403,2015.0,01,AMAZONAS,04,CONDORCANQUI,03,R?O SANTIAGO,05067,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,203648.0,9514688.0,-77.6700447959,-4.3859062452,179.0
010403,2015.0,01,AMAZONAS,04,CONDORCANQUI,03,R?O SANTIAGO,05050,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,822191.0,9601278.0,-78.1000955686,-3.6026763175,609.0
010403,2015.0,01,AMAZONAS,04,CONDORCANQUI,03,R?O SANTIAGO,05046,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,179040.0,9652966.0,-77.8874544503,-3.13568609297,214.0
010102,2015.0,01,AMAZONAS,01,CHACHAPOYAS,02,ASUNCION,05485,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,196295.0,9336463.0,-77.7432021977,-5.99613356742,2781.0
010109,2015.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05518,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,193411.0,9276330.0,-77.7720969486,-6.53934205092,2971.0
010109,2015.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,194031.0,9279427.0,-77.7663406623,-6.51138461774,3171.0
010109,2015.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05513,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,187497.0,9282909.0,-77.8252007396,-6.4795999435,2640.0
010109,2015.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05516,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,194117.0,9283731.0,-77.7653568958,-6.47250048691,2912.0
010101,2015.0,01,AMAZONAS,01,CHACHAPOYAS,01,CHACHAPOYAS,05495,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,189370.0,9307559.0,-77.8070620443,-6.25697536861,2766.0
010105,2015.0,01,AMAZONAS,01,CHACHAPOYAS,05,CHILIQUIN,05491,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,196736.0,9324532.0,-77.7397639229,-6.1039593437,2792.0
010105,2015.0,01,AMAZONAS,01,CHACHAPOYAS,05,CHILIQUIN,05490,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,191879.0,9329202.0,-77.7833890345,-6.06153690849,2336.0
010106,2015.0,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05533,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,190579.0,9231350.0,-77.8000177697,-6.94560159177,4021.0
010106,2015.0,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05530,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,174268.0,9234050.0,-77.9473407749,-6.92031310222,2378.0
010110,2015.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05526,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,192201.0,9241537.0,-77.7848176194,-6.85364338684,3556.0
010110,2015.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05524,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,193899.0,9257208.0,-77.7686537557,-6.7121362049,3036.0
010110,2015.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05523,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,192829.0,9261417.0,-77.7781088707,-6.67405759959,2627.0
010111,2015.0,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,05508,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,186519.0,9303374.0,-77.8330132383,-6.29464420537,3181.0
010114,2015.0,01,AMAZONAS,01,CHACHAPOYAS,14,MOLINOPAMPA,05499,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,211966.0,9307672.0,-77.6030132265,-6.25700247722,2873.0
010114,2015.0,01,AMAZONAS,01,CHACHAPOYAS,14,MOLINOPAMPA,05501,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,223071.0,9315504.0,-77.5023930735,-6.18671165518,3399.0
010120,2015.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,193262.0,9302585.0,-77.7721630462,-6.30210346155,2947.0
010206,2015.0,01,AMAZONAS,02,BAGUA,06,LA PECA,05178,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,782155.0,9383207.0,-78.4532082548,-5.5746255676,1020.0
010205,2015.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05139,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,800091.0,9422015.0,-78.2929849506,-5.22322414978,382.0
010205,2015.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05120,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,805283.0,9458740.0,-78.2475899357,-4.891166192,665.0
010205,2015.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05110,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,798462.0,9469373.0,-78.3094203097,-4.7953323365,467.0
010205,2015.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05114,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,771570.0,9468477.0,-78.5516605912,-4.80434252349,986.0
010205,2015.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05107,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,815561.0,9467278.0,-78.1553204687,-4.81364087271,364.0
010204,2015.0,01,AMAZONAS,02,BAGUA,04,EL PARCO,05174,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,779591.0,9379227.0,-78.4761792712,-5.61069890279,597.0
010202,2015.0,01,AMAZONAS,02,BAGUA,02,ARAMANGO,05161,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,777479.0,9394725.0,-78.4958202646,-5.47071164228,1218.0
010202,2015.0,01,AMAZONAS,02,BAGUA,02,ARAMANGO,05145,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,777977.0,9420093.0,-78.4922623075,-5.24142329518,826.0
010203,2015.0,01,AMAZONAS,02,BAGUA,03,COPALLIN,05198,SELVA,Pequeños y medianos productores/as agropecuarios/as,17,783267.0,9371279.0,-78.4427060624,-5.68238364033,584.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08235,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,798601.0,9029123.0,-78.285962243,-8.77337457586,1340.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08246,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,769182.0,9012338.0,-78.5521805845,-8.9268888958,107.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08250,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,766007.0,9009183.0,-78.5808472015,-8.9555893007,51.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08260,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,770457.0,9003549.0,-78.5400559656,-9.00624128096,59.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08264,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,770560.0,9000716.0,-78.5389435229,-9.0318355811,49.0
021801,2015.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,773388.0,8997907.0,-78.5130666624,-9.05704554439,142.0
021804,2015.0,02,ANCASH,18,SANTA,04,MACATE,08275,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,826238.0,9030007.0,-78.035054477,-8.76350826283,3601.0
021804,2015.0,02,ANCASH,18,SANTA,04,MACATE,08277,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,821003.0,9027654.0,-78.0824224269,-8.78513168097,2233.0
021804,2015.0,02,ANCASH,18,SANTA,04,MACATE,08276,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,824626.0,9023678.0,-78.0492381873,-8.82078638099,3371.0
021805,2015.0,02,ANCASH,18,SANTA,05,MORO,08295,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,821209.0,8986256.0,-78.0775602267,-9.15907650631,1326.0
021807,2015.0,02,ANCASH,18,SANTA,07,SAMANCO,08313,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,778554.0,8977875.0,-78.4648245257,-9.23772667695,267.0
021808,2015.0,02,ANCASH,18,SANTA,08,SANTA,08228,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,762742.0,9007852.0,-78.6104432998,-8.96780976024,18.0
021808,2015.0,02,ANCASH,18,SANTA,08,SANTA,08232,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,763209.0,9006466.0,-78.6061118091,-8.98031312815,19.0
021809,2015.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,08310,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,778920.0,8989003.0,-78.4622106502,-9.13715669437,105.0
020801,2015.0,02,ANCASH,08,CASMA,01,CASMA,08706,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,799858.0,8938249.0,-78.2682627605,-9.59431427997,291.0
020802,2015.0,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,08708,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,819078.0,8970403.0,-78.0957528276,-9.30244061871,1249.0
020802,2015.0,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,08710,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,808247.0,8968734.0,-78.1941369914,-9.31829867815,571.0
020804,2015.0,02,ANCASH,08,CASMA,04,YAUTAN,08725,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,822802.0,8939914.0,-78.0595559599,-9.57756246882,572.0
020201,2015.0,02,ANCASH,02,AIJA,01,AIJA,09480,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,217892.0,8920168.0,-77.5713920674,-9.7589238859,4267.0
020101,2015.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08938,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,223268.0,8938810.0,-77.5211631534,-9.59084391881,3132.0
020101,2015.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08931,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,221624.0,8939223.0,-77.5361055437,-9.58700547683,3542.0
020101,2015.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08908,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,227179.0,8942746.0,-77.4852946448,-9.55553110502,3535.0
020101,2015.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08894,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,225254.0,8944487.0,-77.5027100388,-9.53967711659,3459.0
020101,2015.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08893,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,223041.0,8945167.0,-77.5228053773,-9.5333857597,3098.0
020102,2015.0,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,187888.0,8954006.0,-77.8421003839,-9.45107688135,3970.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08782,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,228435.0,8947197.0,-77.4735788079,-9.51539337042,3458.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08856,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,216509.0,8947120.0,-77.5821361391,-9.51530158635,3885.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08819,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,223277.0,8948805.0,-77.5204209239,-9.50052932232,3144.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08842,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,220643.0,8950590.0,-77.5442757201,-9.48422328427,3049.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,220953.0,8951298.0,-77.5414035191,-9.47784898743,2966.0
020105,2015.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08774,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,222321.0,8954376.0,-77.5287540304,-9.45012691554,3293.0
020106,2015.0,02,ANCASH,01,HUARAZ,06,JANGAS,08748,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,219244.0,8955347.0,-77.5566871619,-9.44115133743,3210.0
020108,2015.0,02,ANCASH,01,HUARAZ,08,OLLEROS,08972,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,229086.0,8931032.0,-77.4687096651,-9.6615064306,3545.0
020111,2015.0,02,ANCASH,01,HUARAZ,11,PIRA,08874,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,207085.0,8946380.0,-77.6679607438,-9.52134134619,4183.0
021101,2015.0,02,ANCASH,11,HUARMEY,01,HUARMEY,09493,COSTA,Pequeños y medianos productores/as agropecuarios/as,18,178694.0,8901133.0,-77.9298894618,-9.92798322074,633.0
020608,2015.0,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09130,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,218626.0,8963174.0,-77.5617971241,-9.37038443362,3019.0
020608,2015.0,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09132,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,221950.0,8963461.0,-77.5315287283,-9.36800574345,3521.0
020609,2015.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09026,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,211848.0,8977729.0,-77.6224823324,-9.23842675411,3125.0
020609,2015.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,212193.0,8979978.0,-77.6191924486,-9.21812620897,3139.0
020610,2015.0,02,ANCASH,06,CARHUAZ,10,TINCO,08985,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,207911.0,8974459.0,-77.6585097318,-9.26770098646,2632.0
020610,2015.0,02,ANCASH,06,CARHUAZ,10,TINCO,08982,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,206155.0,8976472.0,-77.6743356327,-9.24940000189,2726.0
020611,2015.0,02,ANCASH,06,CARHUAZ,11,YUNGAR,09111,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,214539.0,8961185.0,-77.5991122197,-9.3880811731,2997.0
020602,2015.0,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09067,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,211909.0,8973295.0,-77.6222252348,-9.27848662191,2935.0
020601,2015.0,02,ANCASH,06,CARHUAZ,01,CARHUAZ,09045,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,210543.0,8974121.0,-77.6345892657,-9.27093641723,2905.0
020603,2015.0,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,210873.0,8981061.0,-77.6311250974,-9.20825069348,3361.0
020606,2015.0,02,ANCASH,06,CARHUAZ,06,MARCARA,09093,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,221350.0,8966154.0,-77.536810805,-9.34363179511,3253.0
022001,2015.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08593,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,201500.0,8987865.0,-77.7158831741,-9.14614575687,2807.0
022003,2015.0,02,ANCASH,20,YUNGAY,03,MANCOS,08638,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,203165.0,8984106.0,-77.7010091585,-9.18022258824,2802.0
022005,2015.0,02,ANCASH,20,YUNGAY,05,QUILLO,08692,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,177584.0,8966017.0,-77.9349308099,-9.34180594305,3766.0
022005,2015.0,02,ANCASH,20,YUNGAY,05,QUILLO,08694,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,173432.0,8966720.0,-77.9726354462,-9.33513944542,2383.0
022005,2015.0,02,ANCASH,20,YUNGAY,05,QUILLO,08683,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,175884.0,8974563.0,-77.9497469787,-9.26448155701,4103.0
022006,2015.0,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,08623,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,205256.0,8987155.0,-77.6817853213,-9.15281718112,3209.0
021206,2015.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,825851.0,8988966.0,-78.0355674676,-9.13425075422,2102.0
021002,2015.0,02,ANCASH,10,HUARI,02,ANRA,09414,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,287869.0,8979309.0,-76.9308474188,-9.22852992573,3221.0
021004,2015.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09339,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,251565.0,8939276.0,-77.2634872829,-9.58840795631,4561.0
021006,2015.0,02,ANCASH,10,HUARI,06,HUACCHIS,09423,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,300782.0,8988866.0,-76.8129148389,-9.14273573521,3034.0
021008,2015.0,02,ANCASH,10,HUARI,08,HUANTAR,09310,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,256254.0,8955452.0,-77.2198405635,-9.44249013462,4104.0
021008,2015.0,02,ANCASH,10,HUARI,08,HUANTAR,09318,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,262598.0,8953238.0,-77.1622217103,-9.46286086112,3035.0
021009,2015.0,02,ANCASH,10,HUARI,09,MASIN,09297,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,268689.0,8964505.0,-77.1061492857,-9.36135939014,2969.0
021012,2015.0,02,ANCASH,10,HUARI,12,RAHUAPAMPA,09299,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,274294.0,8965747.0,-77.0550706303,-9.35042978083,2976.0
021014,2015.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09354,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,266682.0,8945914.0,-77.1254453216,-9.52928895119,3232.0
021014,2015.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09361,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,263408.0,8945641.0,-77.1552775594,-9.53157264914,3162.0
021014,2015.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09375,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,260492.0,8934344.0,-77.1824758843,-9.63350439608,4047.0
020304,2015.0,02,ANCASH,03,ANTONIO RAYMONDI,04,CHINGAS,09238,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,282069.0,8991208.0,-76.9830217979,-9.12067701225,2795.0
020306,2015.0,02,ANCASH,03,ANTONIO RAYMONDI,06,SAN JUAN DE RONTOY,09255,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,272341.0,8975861.0,-77.0723137293,-9.2589057322,3878.0
021601,2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,230155.0,9026511.0,-77.4529981622,-8.7987751234,3475.0
021603,2015.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,238755.0,9054792.0,-77.3732573687,-8.54368121669,3338.0
021603,2015.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08434,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,238016.0,9047267.0,-77.3803944071,-8.6116468369,3436.0
021604,2015.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08442,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,247334.0,9039281.0,-77.296216314,-8.68434513536,2775.0
