UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
140312,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01424,COSTA,17,629253.0,9280368.0,-79.8310284456,-6.50910317162,35.0
140312,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01426,COSTA,17,627919.0,9280976.0,-79.8431043358,-6.50363616413,34.0
140312,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01434,COSTA,17,621524.0,9279095.0,-79.9008957923,-6.5207746638,18.0
140312,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01440,COSTA,17,618225.0,9279127.0,-79.9307349873,-6.52055184873,17.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,COSTA,17,614082.0,9284155.0,-79.968289497,-6.475146831,23.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,COSTA,17,614461.0,9285380.0,-79.9648857786,-6.46406559299,16.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01456,COSTA,17,618099.0,9284450.0,-79.9319687071,-6.47240749226,19.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01463,COSTA,17,616382.0,9281904.0,-79.9474464821,-6.49546864241,22.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01465,COSTA,17,614685.0,9282933.0,-79.9628141357,-6.48618727949,17.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01476,COSTA,17,616318.0,9281124.0,-79.948017285,-6.5025264158,18.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,COSTA,17,613751.0,9280344.0,-79.9712136827,-6.50962265641,14.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01487,COSTA,17,611426.0,9279237.0,-79.9922231695,-6.51968235745,15.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,COSTA,17,616009.0,9277456.0,-79.9507366694,-6.53570317886,14.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,COSTA,17,616509.0,9275322.0,-79.946181404,-6.55499398515,16.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01515,COSTA,17,613014.0,9268143.0,-79.9776569227,-6.61999649934,7.0
140306,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01516,COSTA,17,613012.0,9266347.0,-79.9776380255,-6.63623972909,4.0
140305,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01527,COSTA,17,628393.0,9273612.0,-79.8386623472,-6.57022325655,23.0
140305,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01533,COSTA,17,619285.0,9275148.0,-79.921071823,-6.55651214462,19.0
140305,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01543,COSTA,17,625327.0,9272145.0,-79.8663649629,-6.58355859387,18.0
140301,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01548,COSTA,17,623127.0,9269938.0,-79.8862193533,-6.60355827493,17.0
140301,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01553,COSTA,17,619773.0,9269175.0,-79.9165407869,-6.61053253608,12.0
140301,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01559,COSTA,17,624262.0,9266087.0,-79.8758691262,-6.63837111473,14.0
140301,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,COSTA,17,619623.0,9261103.0,-79.9177307022,-6.68354180651,6.0
140301,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01576,COSTA,17,626412.0,9261593.0,-79.856332236,-6.67897351365,12.0
140311,2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,COSTA,17,617375.0,9252744.0,-79.9379075162,-6.7591850871,5.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01587,SIERRA,17,679573.0,9337709.0,-79.3776421284,-5.98933407076,2274.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01590,SIERRA,17,678238.0,9333549.0,-79.3895846013,-6.02698636384,2816.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01593,SIERRA,17,677050.0,9329252.0,-79.4001978889,-6.06587331897,2540.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01594,SIERRA,17,677091.0,9327975.0,-79.3997940784,-6.07742082184,2739.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01595,SIERRA,17,679617.0,9328656.0,-79.3770004768,-6.07119949812,3066.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01602,SIERRA,17,688047.0,9333300.0,-79.3009756026,-6.02897044055,2420.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01603,SIERRA,17,687625.0,9336529.0,-79.304876207,-5.99978231314,2501.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01608,SIERRA,17,700082.0,9329174.0,-79.1921485062,-6.06593165534,2422.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01611,SIERRA,17,697855.0,9325932.0,-79.2121706956,-6.09531150303,2646.0
140202,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,02,CAÐARIS,01613,SIERRA,17,699873.0,9326612.0,-79.1939587325,-6.08909971572,2165.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01616,SIERRA,17,677943.0,9322115.0,-79.3919427004,-6.13038713547,3121.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01619,SIERRA,17,680810.0,9314339.0,-79.3658287972,-6.2006286313,3453.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01625,SIERRA,17,682340.0,9311352.0,-79.3519148352,-6.22759435389,2882.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01626,SIERRA,17,684816.0,9312169.0,-79.3295700914,-6.22013639295,2995.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01628,SIERRA,17,689783.0,9316243.0,-79.2848087818,-6.18315727702,3104.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01634,SIERRA,17,683211.0,9306405.0,-79.3439062052,-6.27229934671,2888.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01635,SIERRA,17,681333.0,9308141.0,-79.3609240027,-6.2566600137,2594.0
140203,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01637,SIERRA,17,681359.0,9304866.0,-79.360601089,-6.28626848141,2300.0
140205,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,05,PITIPO,01642,COSTA,17,636119.0,9285253.0,-79.7690502464,-6.46477194225,56.0
140205,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,05,PITIPO,01654,COSTA,17,655799.0,9289792.0,-79.5912292799,-6.42326999894,143.0
140205,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,05,PITIPO,01661,COSTA,17,653759.0,9281937.0,-79.6094789645,-6.49435751296,104.0
140205,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,05,PITIPO,01665,COSTA,17,634706.0,9274896.0,-79.7816035019,-6.55847607525,41.0
140204,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,04,MANUEL ANTONIO MESONES MURO,01678,COSTA,17,640218.0,9261120.0,-79.7314354535,-6.68294352412,37.0
140201,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,01,FERREÐAFE,01681,COSTA,17,635018.0,9270606.0,-79.7786823856,-6.59726539405,32.0
140206,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,06,PUEBLO NUEVO,01687,COSTA,17,628478.0,9266913.0,-79.8377549626,-6.63081098387,14.0
140206,2016.0,14,LAMBAYEQUE,02,FERREÐAFE,06,PUEBLO NUEVO,01690,COSTA,17,628632.0,9264839.0,-79.836322567,-6.64956607985,11.0
140120,2016.0,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01698,COSTA,17,644519.0,9246173.0,-79.692165595,-6.8180127385,48.0
140117,2016.0,14,LAMBAYEQUE,01,CHICLAYO,17,PATAPO,01699,COSTA,17,649793.0,9257149.0,-79.6447296221,-6.71862288413,234.0
140110,2016.0,14,LAMBAYEQUE,01,CHICLAYO,10,OYOTUN,01725,COSTA,17,691440.0,9246052.0,-79.2676637692,-6.81777672719,292.0
140110,2016.0,14,LAMBAYEQUE,01,CHICLAYO,10,OYOTUN,01727,COSTA,17,684968.0,9241813.0,-79.32607956,-6.85631160065,168.0
140110,2016.0,14,LAMBAYEQUE,01,CHICLAYO,10,OYOTUN,01728,COSTA,17,685654.0,9242683.0,-79.3198960336,-6.84842251033,170.0
140116,2016.0,14,LAMBAYEQUE,01,CHICLAYO,16,CAYALTI,01737,COSTA,17,657220.0,9238979.0,-79.5770582911,-6.88275010276,63.0
140116,2016.0,14,LAMBAYEQUE,01,CHICLAYO,16,CAYALTI,01740,COSTA,17,662576.0,9234488.0,-79.5284673376,-6.92320901841,73.0
140119,2016.0,14,LAMBAYEQUE,01,CHICLAYO,19,PUCALA,01743,COSTA,17,668238.0,9247021.0,-79.4775948634,-6.80971513559,543.0
140113,2016.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01753,COSTA,17,634194.0,9243815.0,-79.7855332179,-6.83958089412,19.0
140112,2016.0,14,LAMBAYEQUE,01,CHICLAYO,12,PIMENTEL,01762,COSTA,17,622889.0,9254326.0,-79.8880534963,-6.74476561673,13.0
140106,2016.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01774,COSTA,17,626693.0,9243705.0,-79.8534052663,-6.84074254609,13.0
140106,2016.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01775,COSTA,17,623335.0,9243052.0,-79.8837777006,-6.84672558484,5.0
140108,2016.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01785,COSTA,17,621816.0,9240262.0,-79.8974682137,-6.87198875849,5.0
140108,2016.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01789,COSTA,17,628164.0,9241702.0,-79.8400571313,-6.85883304792,15.0
140103,2016.0,14,LAMBAYEQUE,01,CHICLAYO,03,ETEN,01797,COSTA,17,625302.0,9235650.0,-79.8658224677,-6.91362723204,4.0
140107,2016.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01807,COSTA,17,657047.0,9224172.0,-79.5782190278,-7.01665419648,42.0
060905,2016.0,06,CAJAMARCA,09,SAN IGNACIO,05,NAMBALLE,01818,SELVA,17,702449.0,9438900.0,-79.1738383484,-5.07373196731,1860.0
060901,2016.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01836,SELVA,17,724973.0,9433650.0,-78.9705973771,-5.12058870944,941.0
060906,2016.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOS? DE LOURDES,01889,SELVA,17,744405.0,9442497.0,-78.7956636806,-5.04003383523,943.0
060906,2016.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOS? DE LOURDES,01895,SELVA,17,741442.0,9432961.0,-78.8220864266,-5.12633167085,1453.0
060903,2016.0,06,CAJAMARCA,09,SAN IGNACIO,03,HUARANGO,01928,SELVA,17,748542.0,9410445.0,-78.7573503948,-5.32964659782,858.0
060904,2016.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,SELVA,17,728984.0,9403930.0,-78.9335437536,-5.38915938094,2036.0
060904,2016.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01974,SELVA,17,727943.0,9406294.0,-78.9430042228,-5.36782598695,1817.0
060904,2016.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01975,SELVA,17,728386.0,9407453.0,-78.9390449173,-5.35733321509,1598.0
060907,2016.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02005,SIERRA,17,701944.0,9417552.0,-79.1778440532,-5.26677203503,1811.0
060907,2016.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02013,SIERRA,17,699166.0,9415314.0,-79.2028386298,-5.287079296,1872.0
060907,2016.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02021,SIERRA,17,692546.0,9409562.0,-79.2624142112,-5.33925998116,2059.0
060811,2016.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02089,SELVA,17,727934.0,9386031.0,-78.9424638686,-5.55101198186,1769.0
060812,2016.0,06,CAJAMARCA,08,JAEN,12,SANTA ROSA,02131,SELVA,17,771892.0,9400017.0,-78.5464048602,-5.42309086816,1305.0
060802,2016.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,SELVA,17,730719.0,9388608.0,-78.917421244,-5.52762744087,1748.0
060801,2016.0,06,CAJAMARCA,08,JAEN,01,JAEN,02165,SELVA,17,727670.0,9359867.0,-78.9440091283,-5.78755829771,2513.0
060804,2016.0,06,CAJAMARCA,08,JAEN,04,COLASAY,02194,SELVA,17,723291.0,9339836.0,-78.9828867132,-5.96879354576,1810.0
060607,2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,SIERRA,17,725128.0,9307858.0,-78.9652041069,-6.25783198224,1697.0
060607,2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02271,SIERRA,17,716124.0,9305206.0,-79.0464672622,-6.28212090526,2176.0
060611,2016.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,SIERRA,17,741693.0,9317310.0,-78.8159059487,-6.17179041383,1591.0
060613,2016.0,06,CAJAMARCA,06,CUTERVO,13,SANTO TOMAS,02341,SIERRA,17,757699.0,9317991.0,-78.6713698273,-6.16501893259,1800.0
060610,2016.0,06,CAJAMARCA,06,CUTERVO,10,SAN LUIS DE LUCMA,02370,SELVA,17,763537.0,9304872.0,-78.6181119974,-6.28336269736,2280.0
060614,2016.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02372,SIERRA,17,760568.0,9311605.0,-78.6452087011,-6.22262669568,2007.0
060608,2016.0,06,CAJAMARCA,06,CUTERVO,08,SAN ANDRES DE CUTERVO,02400,SIERRA,17,755456.0,9307746.0,-78.6912241349,-6.25771261263,2295.0
060612,2016.0,06,CAJAMARCA,06,CUTERVO,12,SANTO DOMINGO DE LA CAPILLA,02402,SIERRA,17,738513.0,9312836.0,-78.8444642207,-6.21234670975,1824.0
060601,2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,SIERRA,17,733855.0,9302059.0,-78.8861538431,-6.3099459152,2313.0
060601,2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02446,SIERRA,17,740044.0,9301581.0,-78.830221294,-6.31403359015,2641.0
060601,2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02497,SIERRA,17,736975.0,9293460.0,-78.8576457494,-6.3875636743,2708.0
060601,2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02528,SIERRA,17,748519.0,9290607.0,-78.7532226832,-6.41290744383,2622.0
060601,2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,SIERRA,17,747566.0,9288986.0,-78.7617665335,-6.42760020354,2651.0
060412,2016.0,06,CAJAMARCA,04,CHOTA,12,MIRACOSTA,02604,SIERRA,17,685914.0,9276775.0,-79.3186051671,-6.54015121035,674.0
060409,2016.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02663,SIERRA,17,727613.0,9287155.0,-78.9420092513,-6.44490809637,2414.0
060409,2016.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02664,SIERRA,17,726796.0,9285445.0,-78.9493368184,-6.46039880872,2317.0
060410,2016.0,06,CAJAMARCA,04,CHOTA,10,LAJAS,02702,SIERRA,17,752005.0,9278186.0,-78.721219195,-6.52504004081,2412.0
060410,2016.0,06,CAJAMARCA,04,CHOTA,10,LAJAS,02726,SIERRA,17,748929.0,9271100.0,-78.7487324067,-6.5892130886,2661.0
060401,2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02772,SIERRA,17,759991.0,9280771.0,-78.6491561838,-6.50134838328,2532.0
060401,2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02783,SIERRA,17,756538.0,9274771.0,-78.6801054803,-6.55572153155,2304.0
060401,2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02785,SIERRA,17,757322.0,9273834.0,-78.6729826833,-6.56416025825,2330.0
060401,2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02813,SIERRA,17,755461.0,9271315.0,-78.6896973678,-6.58700700234,2809.0
060408,2016.0,06,CAJAMARCA,04,CHOTA,08,CONCHAN,02876,SIERRA,17,758969.0,9285289.0,-78.6585728045,-6.46055485766,2573.0
060404,2016.0,06,CAJAMARCA,04,CHOTA,04,CHIGUIRIP,02918,SIERRA,17,752953.0,9286169.0,-78.7129706161,-6.45284765706,3026.0
060417,2016.0,06,CAJAMARCA,04,CHOTA,17,TACABAMBA,02956,SIERRA,17,779685.0,9294356.0,-78.4718005787,-6.3777183344,2256.0
060402,2016.0,06,CAJAMARCA,04,CHOTA,02,ANGUIA,02981,SIERRA,17,764041.0,9295321.0,-78.6131701864,-6.36966610509,2298.0
060419,2016.0,06,CAJAMARCA,04,CHOTA,19,CHALAMARCA,03026,SIERRA,17,780523.0,9278758.0,-78.4635265395,-6.51863822893,2578.0
060702,2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03067,SIERRA,17,747980.0,9263177.0,-78.7569866839,-6.66087653546,2352.0
060702,2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,SIERRA,17,749249.0,9262358.0,-78.7454740285,-6.66822049975,2639.0
060701,2016.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03321,SIERRA,17,770843.0,9261005.0,-78.5502106328,-6.6795211708,3005.0
060701,2016.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,SIERRA,17,772172.0,9258950.0,-78.5381047334,-6.69803575855,2760.0
061304,2016.0,06,CAJAMARCA,13,SANTA CRUZ,04,CHANCAYBAÐOS,03480,SIERRA,17,728147.0,9276965.0,-78.9368082099,-6.53700661165,1918.0
061306,2016.0,06,CAJAMARCA,13,SANTA CRUZ,06,NINABAMBA,03503,SIERRA,17,745696.0,9264417.0,-78.7776854038,-6.64975796943,2236.0
061305,2016.0,06,CAJAMARCA,13,SANTA CRUZ,05,LA ESPERANZA,03537,SIERRA,17,737876.0,9265995.0,-78.8484406159,-6.63580479146,2131.0
061301,2016.0,06,CAJAMARCA,13,SANTA CRUZ,01,SANTA CRUZ,03552,SIERRA,17,728612.0,9265479.0,-78.9321781827,-6.64082501422,2130.0
061106,2016.0,06,CAJAMARCA,11,SAN MIGUEL,06,LA FLORIDA,03606,COSTA,17,709507.0,9238898.0,-79.1039776713,-6.88183784878,1462.0
061107,2016.0,06,CAJAMARCA,11,SAN MIGUEL,07,LLAPA,03650,SIERRA,17,741137.0,9228127.0,-78.8174197432,-6.97797879811,3060.0
061111,2016.0,06,CAJAMARCA,11,SAN MIGUEL,11,SAN SILVESTRE DE COCHAN,03662,SIERRA,17,747136.0,9228434.0,-78.7631595365,-6.97494860181,3118.0
061101,2016.0,06,CAJAMARCA,11,SAN MIGUEL,01,SAN MIGUEL,03670,SIERRA,17,726804.0,9224216.0,-78.946931907,-7.01392145204,3680.0
061101,2016.0,06,CAJAMARCA,11,SAN MIGUEL,01,SAN MIGUEL,03674,SIERRA,17,736455.0,9226120.0,-78.8596912252,-6.99631910983,2895.0
061102,2016.0,06,CAJAMARCA,11,SAN MIGUEL,02,BOLIVAR,03729,COSTA,17,706970.0,9229770.0,-79.1266060315,-6.96445311624,1809.0
061204,2016.0,06,CAJAMARCA,12,SAN PABLO,04,TUMBADEN,03750,SIERRA,17,756796.0,9233337.0,-78.6759914985,-6.93021565252,3506.0
061201,2016.0,06,CAJAMARCA,12,SAN PABLO,01,SAN PABLO,03778,SIERRA,17,746025.0,9211610.0,-78.7724839832,-7.12707446043,2779.0
061202,2016.0,06,CAJAMARCA,12,SAN PABLO,02,SAN BERNARDINO,03787,SIERRA,17,745010.0,9206624.0,-78.7814530684,-7.17218943046,1974.0
060508,2016.0,06,CAJAMARCA,05,CONTUMAZA,08,YONAN,03799,COSTA,17,698109.0,9189937.0,-79.2053826599,-7.32491559693,954.0
060508,2016.0,06,CAJAMARCA,05,CONTUMAZA,08,YONAN,03803,COSTA,17,684791.0,9188924.0,-79.3259513343,-7.33454233485,271.0
060501,2016.0,06,CAJAMARCA,05,CONTUMAZA,01,CONTUMAZA,03818,SIERRA,17,754175.0,9188712.0,-78.6976835106,-7.33367583627,3112.0
060103,2016.0,06,CAJAMARCA,01,CAJAMARCA,03,CHETILLA,03861,SIERRA,17,758985.0,9206060.0,-78.6549523338,-7.17665570476,3353.0
060101,2016.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03919,SIERRA,17,772861.0,9210450.0,-78.529600209,-7.13632023593,2797.0
060101,2016.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03946,SIERRA,17,778561.0,9204346.0,-78.4777231925,-7.19120815189,2647.0
060108,2016.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÐOS DEL INCA,03975,SIERRA,17,772010.0,9219914.0,-78.5377505843,-7.05083167583,3355.0
060108,2016.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÐOS DEL INCA,04005,SIERRA,17,778484.0,9210235.0,-78.4787148999,-7.13798673609,2683.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04030,SIERRA,17,771137.0,9243694.0,-78.5467605741,-6.83595814658,3120.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04036,SIERRA,17,774557.0,9244024.0,-78.5158566511,-6.83281849176,3272.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04046,SIERRA,17,778699.0,9241389.0,-78.4782799306,-6.85643302086,3394.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04054,SIERRA,17,776441.0,9231710.0,-78.4982404115,-6.94401798072,3810.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04075,SIERRA,17,788920.0,9222185.0,-78.384903548,-7.02947787034,3477.0
060105,2016.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÐADA,04132,SIERRA,17,802720.0,9215557.0,-78.2597381549,-7.08865009451,3580.0
060111,2016.0,06,CAJAMARCA,01,CAJAMARCA,11,NAMORA,04144,SIERRA,17,795543.0,9203681.0,-78.3240294606,-7.1963386843,2741.0
060107,2016.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04217,SIERRA,17,784293.0,9205768.0,-78.4259307124,-7.17806936207,2747.0
060107,2016.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04223,SIERRA,17,788186.0,9206593.0,-78.3907487259,-7.1704096591,3194.0
060109,2016.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04257,SIERRA,17,769620.0,9195473.0,-78.5581947079,-7.27183847633,2358.0
060102,2016.0,06,CAJAMARCA,01,CAJAMARCA,02,ASUNCION,04280,SIERRA,17,775378.0,9185978.0,-78.5056068811,-7.35736193786,3335.0
060302,2016.0,06,CAJAMARCA,03,CELENDIN,02,CHUMUCH,04311,SIERRA,17,814006.0,9273638.0,-78.1607521552,-6.56328649609,1443.0
060312,2016.0,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,04332,SIERRA,17,800756.0,9261223.0,-78.2798535904,-6.67612730291,3258.0
060304,2016.0,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,04461,SIERRA,17,803576.0,9243865.0,-78.2534836438,-6.83282772294,1988.0
060309,2016.0,06,CAJAMARCA,03,CELENDIN,09,SOROCHUCO,04521,SIERRA,17,799502.0,9237896.0,-78.2900083135,-6.88697050443,3184.0
060309,2016.0,06,CAJAMARCA,03,CELENDIN,09,SOROCHUCO,04566,SIERRA,17,802242.0,9233845.0,-78.2650259851,-6.9234327823,2740.0
060306,2016.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04636,SIERRA,17,816004.0,9236100.0,-78.140715977,-6.90233413161,2743.0
060311,2016.0,06,CAJAMARCA,03,CELENDIN,11,UTCO,04651,SIERRA,17,822574.0,9238355.0,-78.0814506764,-6.88159439037,2204.0
060308,2016.0,06,CAJAMARCA,03,CELENDIN,08,OXAMARCA,04661,SIERRA,17,827573.0,9225183.0,-78.0355144,-7.00031617336,2087.0
061007,2016.0,06,CAJAMARCA,10,SAN MARCOS,07,JOSE SABOGAL,04720,SIERRA,17,827628.0,9204241.0,-78.0338099517,-7.18949677708,3310.0
061007,2016.0,06,CAJAMARCA,10,SAN MARCOS,07,JOSE SABOGAL,04739,SIERRA,18,176852.0,9192844.0,-77.9263342918,-7.29271249146,2180.0
061006,2016.0,06,CAJAMARCA,10,SAN MARCOS,06,JOSE MANUEL QUIROZ,04763,SIERRA,17,828094.0,9186857.0,-78.028553787,-7.34651213361,3611.0
061001,2016.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04796,SIERRA,17,821928.0,9187611.0,-78.0843953495,-7.34006537077,3054.0
061005,2016.0,06,CAJAMARCA,10,SAN MARCOS,05,ICHOCAN,04822,SIERRA,17,816295.0,9184466.0,-78.1351907998,-7.36880375584,2531.0
060202,2016.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04892,SIERRA,17,797842.0,9162432.0,-78.3009726406,-7.56893444644,3462.0
060202,2016.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04904,SIERRA,17,814326.0,9158194.0,-78.1514674704,-7.60627317708,2215.0
060202,2016.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04922,SIERRA,17,803778.0,9157127.0,-78.2469168098,-7.61653035085,2842.0
060202,2016.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04929,SIERRA,17,798853.0,9149117.0,-78.2910588936,-7.68918761892,4008.0
060203,2016.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04946,SIERRA,17,815259.0,9168174.0,-78.143609395,-7.51605673099,2060.0
060201,2016.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05017,SIERRA,17,827309.0,9155675.0,-78.0337535597,-7.628237615,2847.0
010403,2016.0,01,AMAZONAS,04,CONDORCANQUI,03,R?O SANTIAGO,05046,SELVA,18,179040.0,9652966.0,-77.8874544503,-3.13568609297,214.0
010403,2016.0,01,AMAZONAS,04,CONDORCANQUI,03,R?O SANTIAGO,05050,SELVA,17,822191.0,9601278.0,-78.1000955686,-3.6026763175,609.0
